"gene_name","module_identity","GCN"
"BBA_02242","brown","beau"
"BBA_02243","brown","beau"
"BBA_02244","brown","beau"
"BBA_02245","brown","beau"
"BBA_02247","brown","beau"
"BBA_02248","brown","beau"
"BBA_02252","brown","beau"
"BBA_02258","brown","beau"
"BBA_02262","brown","beau"
"BBA_02263","brown","beau"
"BBA_02265","brown","beau"
"BBA_02277","brown","beau"
"BBA_02278","brown","beau"
"BBA_02280","brown","beau"
"BBA_02284","brown","beau"
"BBA_02285","brown","beau"
"BBA_02286","brown","beau"
"BBA_02288","brown","beau"
"BBA_02289","brown","beau"
"BBA_02290","brown","beau"
"BBA_02292","brown","beau"
"BBA_02293","brown","beau"
"BBA_02294","brown","beau"
"BBA_02300","brown","beau"
"BBA_02301","brown","beau"
"BBA_02302","brown","beau"
"BBA_02306","brown","beau"
"BBA_02308","brown","beau"
"BBA_02310","brown","beau"
"BBA_02312","brown","beau"
"BBA_02313","brown","beau"
"BBA_02317","brown","beau"
"BBA_02318","brown","beau"
"BBA_02320","brown","beau"
"BBA_02321","brown","beau"
"BBA_02325","brown","beau"
"BBA_02330","brown","beau"
"BBA_02331","brown","beau"
"BBA_02333","brown","beau"
"BBA_02334","brown","beau"
"BBA_02335","brown","beau"
"BBA_02338","brown","beau"
"BBA_02339","brown","beau"
"BBA_02345","brown","beau"
"BBA_02346","brown","beau"
"BBA_02347","brown","beau"
"BBA_02350","brown","beau"
"BBA_02354","brown","beau"
"BBA_02359","brown","beau"
"BBA_02361","brown","beau"
"BBA_02363","brown","beau"
"BBA_02367","brown","beau"
"BBA_02368","brown","beau"
"BBA_02371","brown","beau"
"BBA_02376","brown","beau"
"BBA_02377","brown","beau"
"BBA_02380","brown","beau"
"BBA_02384","brown","beau"
"BBA_02385","brown","beau"
"BBA_02396","brown","beau"
"BBA_02397","brown","beau"
"BBA_02400","brown","beau"
"BBA_02401","brown","beau"
"BBA_02403","brown","beau"
"BBA_02404","brown","beau"
"BBA_02406","brown","beau"
"BBA_02407","brown","beau"
"BBA_02408","brown","beau"
"BBA_02410","brown","beau"
"BBA_02416","brown","beau"
"BBA_02417","brown","beau"
"BBA_02419","brown","beau"
"BBA_02421","brown","beau"
"BBA_02429","brown","beau"
"BBA_02430","brown","beau"
"BBA_02432","brown","beau"
"BBA_02434","brown","beau"
"BBA_02435","brown","beau"
"BBA_02436","brown","beau"
"BBA_02439","brown","beau"
"BBA_02440","brown","beau"
"BBA_02441","brown","beau"
"BBA_02446","brown","beau"
"BBA_02447","brown","beau"
"BBA_02451","brown","beau"
"BBA_02453","brown","beau"
"BBA_02456","brown","beau"
"BBA_02458","brown","beau"
"BBA_02459","brown","beau"
"BBA_02460","brown","beau"
"BBA_02461","brown","beau"
"BBA_02462","brown","beau"
"BBA_02463","brown","beau"
"BBA_02470","brown","beau"
"BBA_02474","brown","beau"
"BBA_02475","brown","beau"
"BBA_02476","brown","beau"
"BBA_02478","brown","beau"
"BBA_02479","brown","beau"
"BBA_02482","brown","beau"
"BBA_02483","brown","beau"
"BBA_02486","brown","beau"
"BBA_02489","brown","beau"
"BBA_02490","brown","beau"
"BBA_02498","brown","beau"
"BBA_02499","brown","beau"
"BBA_02508","brown","beau"
"BBA_02509","brown","beau"
"BBA_02510","brown","beau"
"BBA_02511","brown","beau"
"BBA_02514","brown","beau"
"BBA_02516","brown","beau"
"BBA_02518","brown","beau"
"BBA_02519","brown","beau"
"BBA_02526","brown","beau"
"BBA_02528","brown","beau"
"BBA_02529","brown","beau"
"BBA_02530","brown","beau"
"BBA_02531","brown","beau"
"BBA_02532","brown","beau"
"BBA_02537","brown","beau"
"BBA_02538","brown","beau"
"BBA_02541","brown","beau"
"BBA_02545","brown","beau"
"BBA_02546","brown","beau"
"BBA_02547","brown","beau"
"BBA_02548","brown","beau"
"BBA_02549","brown","beau"
"BBA_02550","brown","beau"
"BBA_02552","brown","beau"
"BBA_02553","brown","beau"
"BBA_02556","brown","beau"
"BBA_02557","brown","beau"
"BBA_02558","brown","beau"
"BBA_02560","brown","beau"
"BBA_02561","brown","beau"
"BBA_02562","brown","beau"
"BBA_02563","brown","beau"
"BBA_02564","brown","beau"
"BBA_02565","brown","beau"
"BBA_02566","brown","beau"
"BBA_02567","brown","beau"
"BBA_02568","brown","beau"
"BBA_02569","brown","beau"
"BBA_02570","brown","beau"
"BBA_02571","brown","beau"
"BBA_02579","brown","beau"
"BBA_02582","brown","beau"
"BBA_02584","brown","beau"
"BBA_02585","brown","beau"
"BBA_02589","brown","beau"
"BBA_02592","brown","beau"
"BBA_02594","brown","beau"
"BBA_02595","brown","beau"
"BBA_02596","brown","beau"
"BBA_02601","brown","beau"
"BBA_02602","brown","beau"
"BBA_02604","brown","beau"
"BBA_02607","brown","beau"
"BBA_02610","brown","beau"
"BBA_02612","brown","beau"
"BBA_02621","brown","beau"
"BBA_02622","brown","beau"
"BBA_02623","brown","beau"
"BBA_02624","brown","beau"
"BBA_02632","brown","beau"
"BBA_02633","brown","beau"
"BBA_02634","brown","beau"
"BBA_02635","brown","beau"
"BBA_02641","brown","beau"
"BBA_02642","brown","beau"
"BBA_02644","brown","beau"
"BBA_02646","brown","beau"
"BBA_02648","brown","beau"
"BBA_02649","brown","beau"
"BBA_02659","brown","beau"
"BBA_02662","brown","beau"
"BBA_02663","brown","beau"
"BBA_02664","brown","beau"
"BBA_02670","brown","beau"
"BBA_02673","brown","beau"
"BBA_02674","brown","beau"
"BBA_02675","brown","beau"
"BBA_02676","brown","beau"
"BBA_02678","brown","beau"
"BBA_02680","brown","beau"
"BBA_02681","brown","beau"
"BBA_02682","brown","beau"
"BBA_02684","brown","beau"
"BBA_02691","brown","beau"
"BBA_02693","brown","beau"
"BBA_02697","brown","beau"
"BBA_02698","brown","beau"
"BBA_02699","brown","beau"
"BBA_02703","brown","beau"
"BBA_02710","brown","beau"
"BBA_02714","brown","beau"
"BBA_02715","brown","beau"
"BBA_02716","brown","beau"
"BBA_02722","brown","beau"
"BBA_02726","brown","beau"
"BBA_02728","brown","beau"
"BBA_02730","brown","beau"
"BBA_02731","brown","beau"
"BBA_02734","brown","beau"
"BBA_02735","brown","beau"
"BBA_02736","brown","beau"
"BBA_02737","brown","beau"
"BBA_02738","brown","beau"
"BBA_02739","brown","beau"
"BBA_02743","brown","beau"
"BBA_02753","brown","beau"
"BBA_02755","brown","beau"
"BBA_02756","brown","beau"
"BBA_02759","brown","beau"
"BBA_02760","brown","beau"
"BBA_02764","brown","beau"
"BBA_02765","brown","beau"
"BBA_02766","brown","beau"
"BBA_02770","brown","beau"
"BBA_02771","brown","beau"
"BBA_02772","brown","beau"
"BBA_02775","brown","beau"
"BBA_02776","brown","beau"
"BBA_02780","brown","beau"
"BBA_02781","brown","beau"
"BBA_02787","brown","beau"
"BBA_02789","brown","beau"
"BBA_02791","brown","beau"
"BBA_02794","brown","beau"
"BBA_02795","brown","beau"
"BBA_02799","brown","beau"
"BBA_02801","brown","beau"
"BBA_02802","brown","beau"
"BBA_02803","brown","beau"
"BBA_02806","brown","beau"
"BBA_02807","brown","beau"
"BBA_02813","brown","beau"
"BBA_02814","brown","beau"
"BBA_02815","brown","beau"
"BBA_02816","brown","beau"
"BBA_02817","brown","beau"
"BBA_02818","brown","beau"
"BBA_02828","brown","beau"
"BBA_02829","brown","beau"
"BBA_02831","brown","beau"
"BBA_02832","brown","beau"
"BBA_02834","brown","beau"
"BBA_02842","brown","beau"
"BBA_02844","brown","beau"
"BBA_02845","brown","beau"
"BBA_02846","brown","beau"
"BBA_02848","brown","beau"
"BBA_02849","brown","beau"
"BBA_02850","brown","beau"
"BBA_02851","brown","beau"
"BBA_02853","brown","beau"
"BBA_02854","brown","beau"
"BBA_02856","brown","beau"
"BBA_02860","brown","beau"
"BBA_02861","brown","beau"
"BBA_02862","brown","beau"
"BBA_02863","brown","beau"
"BBA_02864","brown","beau"
"BBA_02865","brown","beau"
"BBA_02868","brown","beau"
"BBA_02869","brown","beau"
"BBA_02875","brown","beau"
"BBA_02880","brown","beau"
"BBA_02882","brown","beau"
"BBA_02884","brown","beau"
"BBA_02885","brown","beau"
"BBA_02891","brown","beau"
"BBA_02894","brown","beau"
"BBA_02896","brown","beau"
"BBA_02897","brown","beau"
"BBA_02900","brown","beau"
"BBA_02910","brown","beau"
"BBA_02915","brown","beau"
"BBA_02916","brown","beau"
"BBA_02918","brown","beau"
"BBA_02919","brown","beau"
"BBA_02922","brown","beau"
"BBA_02925","brown","beau"
"BBA_02932","brown","beau"
"BBA_02934","brown","beau"
"BBA_02935","brown","beau"
"BBA_02936","brown","beau"
"BBA_02943","brown","beau"
"BBA_02945","brown","beau"
"BBA_02946","brown","beau"
"BBA_02947","brown","beau"
"BBA_02948","brown","beau"
"BBA_02949","brown","beau"
"BBA_02950","brown","beau"
"BBA_02951","brown","beau"
"BBA_02953","brown","beau"
"BBA_02954","brown","beau"
"BBA_02955","brown","beau"
"BBA_02956","brown","beau"
"BBA_02963","brown","beau"
"BBA_02964","brown","beau"
"BBA_02965","brown","beau"
"BBA_02968","brown","beau"
"BBA_02977","brown","beau"
"BBA_02979","brown","beau"
"BBA_02983","brown","beau"
"BBA_02986","brown","beau"
"BBA_02987","brown","beau"
"BBA_02991","brown","beau"
"BBA_02992","brown","beau"
"BBA_02994","brown","beau"
"BBA_02997","brown","beau"
"BBA_03002","brown","beau"
"BBA_03010","brown","beau"
"BBA_03013","brown","beau"
"BBA_03014","brown","beau"
"BBA_03017","brown","beau"
"BBA_03018","brown","beau"
"BBA_03022","brown","beau"
"BBA_03025","brown","beau"
"BBA_03027","brown","beau"
"BBA_03028","brown","beau"
"BBA_03029","brown","beau"
"BBA_03030","brown","beau"
"BBA_03031","brown","beau"
"BBA_03042","brown","beau"
"BBA_03043","brown","beau"
"BBA_03050","brown","beau"
"BBA_03053","brown","beau"
"BBA_03055","brown","beau"
"BBA_03056","brown","beau"
"BBA_03059","brown","beau"
"BBA_03065","brown","beau"
"BBA_03067","brown","beau"
"BBA_03069","brown","beau"
"BBA_03072","brown","beau"
"BBA_03073","brown","beau"
"BBA_03074","brown","beau"
"BBA_03075","brown","beau"
"BBA_03076","brown","beau"
"BBA_03077","brown","beau"
"BBA_03078","brown","beau"
"BBA_03090","brown","beau"
"BBA_03091","brown","beau"
"BBA_03094","brown","beau"
"BBA_03095","brown","beau"
"BBA_03097","brown","beau"
"BBA_03103","brown","beau"
"BBA_03104","brown","beau"
"BBA_03107","brown","beau"
"BBA_03108","brown","beau"
"BBA_03109","brown","beau"
"BBA_03112","brown","beau"
"BBA_03116","brown","beau"
"BBA_03120","brown","beau"
"BBA_03121","brown","beau"
"BBA_03122","brown","beau"
"BBA_03124","brown","beau"
"BBA_03128","brown","beau"
"BBA_03134","brown","beau"
"BBA_03137","brown","beau"
"BBA_03138","brown","beau"
"BBA_03142","brown","beau"
"BBA_03143","brown","beau"
"BBA_03144","brown","beau"
"BBA_03148","brown","beau"
"BBA_03157","brown","beau"
"BBA_03159","brown","beau"
"BBA_03160","brown","beau"
"BBA_03162","brown","beau"
"BBA_03164","brown","beau"
"BBA_03165","brown","beau"
"BBA_03167","brown","beau"
"BBA_03168","brown","beau"
"BBA_03169","brown","beau"
"BBA_03170","brown","beau"
"BBA_03172","brown","beau"
"BBA_03176","brown","beau"
"BBA_03177","brown","beau"
"BBA_03178","brown","beau"
"BBA_03180","brown","beau"
"BBA_03181","brown","beau"
"BBA_03183","brown","beau"
"BBA_03184","brown","beau"
"BBA_03186","brown","beau"
"BBA_03190","brown","beau"
"BBA_03193","brown","beau"
"BBA_03194","brown","beau"
"BBA_03198","brown","beau"
"BBA_03204","brown","beau"
"BBA_03208","brown","beau"
"BBA_03209","brown","beau"
"BBA_03210","brown","beau"
"BBA_03211","brown","beau"
"BBA_03214","brown","beau"
"BBA_03215","brown","beau"
"BBA_03218","brown","beau"
"BBA_03222","brown","beau"
"BBA_03223","brown","beau"
"BBA_03224","brown","beau"
"BBA_03225","brown","beau"
"BBA_03226","brown","beau"
"BBA_03227","brown","beau"
"BBA_03229","brown","beau"
"BBA_03233","brown","beau"
"BBA_03235","brown","beau"
"BBA_03242","brown","beau"
"BBA_03243","brown","beau"
"BBA_03244","brown","beau"
"BBA_03251","brown","beau"
"BBA_03253","brown","beau"
"BBA_03254","brown","beau"
"BBA_03260","brown","beau"
"BBA_03261","brown","beau"
"BBA_03267","brown","beau"
"BBA_03269","brown","beau"
"BBA_03273","brown","beau"
"BBA_03274","brown","beau"
"BBA_03275","brown","beau"
"BBA_03276","brown","beau"
"BBA_03280","brown","beau"
"BBA_03285","brown","beau"
"BBA_03287","brown","beau"
"BBA_03288","brown","beau"
"BBA_03292","brown","beau"
"BBA_03293","brown","beau"
"BBA_03294","brown","beau"
"BBA_03297","brown","beau"
"BBA_03298","brown","beau"
"BBA_03301","brown","beau"
"BBA_03303","brown","beau"
"BBA_03304","brown","beau"
"BBA_03307","brown","beau"
"BBA_03308","brown","beau"
"BBA_03311","brown","beau"
"BBA_03312","brown","beau"
"BBA_03314","brown","beau"
"BBA_03315","brown","beau"
"BBA_03319","brown","beau"
"BBA_03321","brown","beau"
"BBA_03323","brown","beau"
"BBA_03324","brown","beau"
"BBA_03326","brown","beau"
"BBA_03328","brown","beau"
"BBA_03330","brown","beau"
"BBA_03333","brown","beau"
"BBA_03334","brown","beau"
"BBA_03335","brown","beau"
"BBA_03337","brown","beau"
"BBA_03338","brown","beau"
"BBA_03340","brown","beau"
"BBA_03342","brown","beau"
"BBA_03343","brown","beau"
"BBA_03346","brown","beau"
"BBA_03347","brown","beau"
"BBA_03355","brown","beau"
"BBA_03358","brown","beau"
"BBA_03359","brown","beau"
"BBA_03364","brown","beau"
"BBA_03366","brown","beau"
"BBA_03369","brown","beau"
"BBA_03370","brown","beau"
"BBA_03371","brown","beau"
"BBA_03373","brown","beau"
"BBA_03374","brown","beau"
"BBA_03375","brown","beau"
"BBA_03379","brown","beau"
"BBA_03381","brown","beau"
"BBA_03386","brown","beau"
"BBA_03387","brown","beau"
"BBA_03390","brown","beau"
"BBA_03391","brown","beau"
"BBA_03396","brown","beau"
"BBA_03399","brown","beau"
"BBA_03403","brown","beau"
"BBA_03405","brown","beau"
"BBA_03407","brown","beau"
"BBA_03408","brown","beau"
"BBA_03412","brown","beau"
"BBA_03416","brown","beau"
"BBA_03417","brown","beau"
"BBA_03424","brown","beau"
"BBA_03426","brown","beau"
"BBA_03427","brown","beau"
"BBA_03436","brown","beau"
"BBA_03437","brown","beau"
"BBA_03438","brown","beau"
"BBA_03439","brown","beau"
"BBA_03440","brown","beau"
"BBA_03441","brown","beau"
"BBA_03442","brown","beau"
"BBA_03445","brown","beau"
"BBA_03446","brown","beau"
"BBA_03447","brown","beau"
"BBA_03452","brown","beau"
"BBA_03464","brown","beau"
"BBA_03467","brown","beau"
"BBA_03473","brown","beau"
"BBA_03479","brown","beau"
"BBA_03482","brown","beau"
"BBA_03485","brown","beau"
"BBA_03490","brown","beau"
"BBA_03493","brown","beau"
"BBA_03494","brown","beau"
"BBA_03499","brown","beau"
"BBA_03500","brown","beau"
"BBA_03503","brown","beau"
"BBA_03504","brown","beau"
"BBA_03506","brown","beau"
"BBA_03507","brown","beau"
"BBA_03509","brown","beau"
"BBA_03510","brown","beau"
"BBA_03512","brown","beau"
"BBA_03513","brown","beau"
"BBA_03514","brown","beau"
"BBA_03517","brown","beau"
"BBA_03518","brown","beau"
"BBA_03519","brown","beau"
"BBA_03524","brown","beau"
"BBA_03528","brown","beau"
"BBA_03531","brown","beau"
"BBA_03532","brown","beau"
"BBA_03533","brown","beau"
"BBA_03536","brown","beau"
"BBA_03540","brown","beau"
"BBA_03542","brown","beau"
"BBA_03546","brown","beau"
"BBA_03547","brown","beau"
"BBA_03553","brown","beau"
"BBA_03554","brown","beau"
"BBA_03558","brown","beau"
"BBA_03559","brown","beau"
"BBA_03560","brown","beau"
"BBA_03561","brown","beau"
"BBA_03562","brown","beau"
"BBA_03563","brown","beau"
"BBA_03564","brown","beau"
"BBA_03579","brown","beau"
"BBA_03582","brown","beau"
"BBA_03583","brown","beau"
"BBA_03584","brown","beau"
"BBA_03585","brown","beau"
"BBA_03586","brown","beau"
"BBA_03590","brown","beau"
"BBA_03597","brown","beau"
"BBA_03598","brown","beau"
"BBA_03601","brown","beau"
"BBA_03603","brown","beau"
"BBA_03606","brown","beau"
"BBA_03607","brown","beau"
"BBA_03613","brown","beau"
"BBA_03618","brown","beau"
"BBA_03622","brown","beau"
"BBA_03638","brown","beau"
"BBA_03642","brown","beau"
"BBA_03643","brown","beau"
"BBA_03644","brown","beau"
"BBA_03650","brown","beau"
"BBA_03653","brown","beau"
"BBA_03654","brown","beau"
"BBA_03659","brown","beau"
"BBA_03661","brown","beau"
"BBA_03667","brown","beau"
"BBA_03669","brown","beau"
"BBA_03671","brown","beau"
"BBA_03672","brown","beau"
"BBA_03673","brown","beau"
"BBA_03675","brown","beau"
"BBA_03677","brown","beau"
"BBA_03678","brown","beau"
"BBA_03681","brown","beau"
"BBA_03684","brown","beau"
"BBA_03688","brown","beau"
"BBA_03689","brown","beau"
"BBA_03694","brown","beau"
"BBA_03698","brown","beau"
"BBA_03699","brown","beau"
"BBA_03703","brown","beau"
"BBA_03704","brown","beau"
"BBA_03713","brown","beau"
"BBA_03714","brown","beau"
"BBA_03715","brown","beau"
"BBA_03718","brown","beau"
"BBA_03719","brown","beau"
"BBA_03725","brown","beau"
"BBA_03726","brown","beau"
"BBA_03727","brown","beau"
"BBA_03730","brown","beau"
"BBA_03731","brown","beau"
"BBA_03734","brown","beau"
"BBA_03737","brown","beau"
"BBA_03738","brown","beau"
"BBA_03739","brown","beau"
"BBA_03741","brown","beau"
"BBA_03742","brown","beau"
"BBA_03744","brown","beau"
"BBA_03745","brown","beau"
"BBA_03746","brown","beau"
"BBA_03747","brown","beau"
"BBA_03750","brown","beau"
"BBA_03751","brown","beau"
"BBA_03754","brown","beau"
"BBA_03758","brown","beau"
"BBA_03762","brown","beau"
"BBA_03763","brown","beau"
"BBA_03764","brown","beau"
"BBA_03765","brown","beau"
"BBA_03766","brown","beau"
"BBA_03769","brown","beau"
"BBA_03770","brown","beau"
"BBA_03772","brown","beau"
"BBA_03773","brown","beau"
"BBA_03777","brown","beau"
"BBA_03780","brown","beau"
"BBA_03784","brown","beau"
"BBA_03786","brown","beau"
"BBA_03791","brown","beau"
"BBA_03792","brown","beau"
"BBA_03796","brown","beau"
"BBA_03801","brown","beau"
"BBA_03804","brown","beau"
"BBA_03812","brown","beau"
"BBA_03814","brown","beau"
"BBA_03819","brown","beau"
"BBA_03822","brown","beau"
"BBA_03834","brown","beau"
"BBA_03837","brown","beau"
"BBA_03838","brown","beau"
"BBA_03839","brown","beau"
"BBA_03840","brown","beau"
"BBA_03845","brown","beau"
"BBA_03850","brown","beau"
"BBA_03851","brown","beau"
"BBA_03854","brown","beau"
"BBA_03857","brown","beau"
"BBA_03858","brown","beau"
"BBA_03860","brown","beau"
"BBA_03862","brown","beau"
"BBA_03863","brown","beau"
"BBA_03865","brown","beau"
"BBA_03866","brown","beau"
"BBA_03868","brown","beau"
"BBA_03869","brown","beau"
"BBA_03876","brown","beau"
"BBA_03879","brown","beau"
"BBA_03881","brown","beau"
"BBA_03882","brown","beau"
"BBA_03883","brown","beau"
"BBA_03884","brown","beau"
"BBA_03885","brown","beau"
"BBA_03886","brown","beau"
"BBA_03887","brown","beau"
"BBA_03889","brown","beau"
"BBA_03890","brown","beau"
"BBA_03897","brown","beau"
"BBA_03898","brown","beau"
"BBA_03908","brown","beau"
"BBA_03913","brown","beau"
"BBA_03931","brown","beau"
"BBA_03932","brown","beau"
"BBA_03936","brown","beau"
"BBA_03938","brown","beau"
"BBA_03939","brown","beau"
"BBA_03940","brown","beau"
"BBA_03941","brown","beau"
"BBA_03943","brown","beau"
"BBA_03946","brown","beau"
"BBA_03952","brown","beau"
"BBA_03955","brown","beau"
"BBA_03959","brown","beau"
"BBA_03961","brown","beau"
"BBA_03962","brown","beau"
"BBA_03963","brown","beau"
"BBA_03964","brown","beau"
"BBA_03965","brown","beau"
"BBA_03975","brown","beau"
"BBA_03981","brown","beau"
"BBA_03985","brown","beau"
"BBA_03994","brown","beau"
"BBA_04000","brown","beau"
"BBA_04002","brown","beau"
"BBA_04005","brown","beau"
"BBA_04007","brown","beau"
"BBA_04008","brown","beau"
"BBA_04009","brown","beau"
"BBA_04010","brown","beau"
"BBA_04013","brown","beau"
"BBA_04017","brown","beau"
"BBA_04018","brown","beau"
"BBA_04020","brown","beau"
"BBA_04021","brown","beau"
"BBA_04022","brown","beau"
"BBA_04023","brown","beau"
"BBA_04024","brown","beau"
"BBA_04025","brown","beau"
"BBA_04026","brown","beau"
"BBA_04028","brown","beau"
"BBA_04034","brown","beau"
"BBA_04039","brown","beau"
"BBA_04041","brown","beau"
"BBA_04045","brown","beau"
"BBA_04046","brown","beau"
"BBA_04047","brown","beau"
"BBA_04049","brown","beau"
"BBA_04052","brown","beau"
"BBA_04053","brown","beau"
"BBA_04055","brown","beau"
"BBA_04057","brown","beau"
"BBA_04059","brown","beau"
"BBA_04060","brown","beau"
"BBA_04063","brown","beau"
"BBA_04064","brown","beau"
"BBA_04065","brown","beau"
"BBA_04066","brown","beau"
"BBA_04067","brown","beau"
"BBA_04068","brown","beau"
"BBA_04070","brown","beau"
"BBA_04071","brown","beau"
"BBA_04072","brown","beau"
"BBA_04076","brown","beau"
"BBA_04077","brown","beau"
"BBA_04082","brown","beau"
"BBA_04083","brown","beau"
"BBA_04087","brown","beau"
"BBA_04089","brown","beau"
"BBA_04091","brown","beau"
"BBA_04092","brown","beau"
"BBA_04097","brown","beau"
"BBA_04099","brown","beau"
"BBA_04101","brown","beau"
"BBA_04103","brown","beau"
"BBA_04106","brown","beau"
"BBA_04110","brown","beau"
"BBA_04112","brown","beau"
"BBA_04115","brown","beau"
"BBA_04117","brown","beau"
