gene_ID_ncbi,ZT02,ZT04,ZT06,ZT08,ZT10,ZT12,ZT14,ZT16,ZT18,ZT20,ZT22,ZT24
BBA_02867,683.251,829.98,625.985,709.661,324.014,557.653,444.753,504.727,531.214,462.715,435.54,328.677
BBA_02868,11.0151,11.2081,11.1992,10.4466,11.7304,13.0153,11.0058,11.1986,9.24469,14.0606,13.3808,15.9916
BBA_02869,310.966,336.686,321.542,293.111,302.805,351.179,311.886,324.132,346.59,357.802,378.932,392.788
BBA_02870,201.446,258.427,181.962,278.158,166.765,194.519,161.787,113.056,67.9,72.9311,75.0105,90.4792
BBA_02871,29.0602,55.3582,68.0744,47.2448,44.4497,70.9927,59.0942,33.7371,18.475,26.0742,22.7979,29.1205
BBA_02872,197.07,163.321,167.394,158.631,182.51,219.742,149.584,113.392,71.8199,87.6535,95.3022,108.866
BBA_02873,192.228,159.769,126.107,170.959,205.33,162.641,210.067,127.944,103.504,101.98,82.6962,126.565
BBA_02874,164.761,129.316,119.922,179.935,102.975,123.545,107.84,106.488,90.8393,100.255,77.5365,90.4458
BBA_02875,12.1768,8.38,14.1718,10.0152,14.407,9.07847,11.2145,10.7256,7.69468,12.171,14.0299,15.5158
BBA_02876,302.916,162.227,178.382,204.594,187.159,233.813,46.8845,20.8778,12.4543,15.6967,13.9979,140.515
BBA_02877,4.86477,7.67459,6.13527,8.07066,7.22974,7.93178,7.86744,5.06088,5.96252,6.58042,5.91587,6.00787
BBA_02878,101.208,89.7535,88.0223,90.6485,65.9717,94.5513,78.7433,79.494,85.6902,77.3235,74.9128,76.9596
BBA_02879,61.4666,63.7311,65.8526,54.9529,54.8801,56.216,55.6639,55.0903,47.6786,60.8564,65.2611,53.1522
BBA_02880,249.052,215.332,226.248,185.726,240.033,263.798,219.825,220.232,214.958,229.978,239.183,270.587
BBA_02881,86.256,84.1796,72.6836,80.7529,86.7319,86.4706,69.2908,75.5326,73.0871,63.1882,81.3381,84.6982
BBA_02882,15.8186,17.2987,18.4125,17.0925,20.6066,18.648,18.8776,22.1669,18.9238,19.9535,21.7017,24.9642
BBA_02883,5.72885,4.98971,3.18151,3.35692,5.72956,1.96429,2.47978,3.00721,3.65913,0.486765,1.00678,0.979629
BBA_02884,5.02158,4.94158,4.59537,3.82862,5.78256,6.41255,5.3208,5.52945,4.87636,5.32075,7.02514,7.84532
BBA_02885,43.649,45.9446,51.7684,46.8874,44.4947,45.0213,41.9873,43.5074,55.4624,49.3221,45.8605,47.3285
BBA_02886,12.9206,14.1083,13.0784,12.6081,17.4578,16.2692,11.5137,12.7185,9.79275,13.4865,14.2906,17.9437
BBA_02887,5.91865,7.67038,2.82124,3.36173,7.30402,12.0688,7.67749,3.73739,1.86812,1.54314,1.5846,4.54138
BBA_02888,8.70743,9.65226,7.76387,7.00057,7.791,6.75524,9.93686,7.25504,9.08751,7.07569,5.64919,8.73317
BBA_02889,0,0,0,0,0.199574,0,0,0,0,0,0,0
BBA_02890,0,0,0,0,0,0,0,0,0,0,0,0
BBA_02891,1.03084,0.934736,0.720892,0.788749,1.13461,1.90006,1.52826,1.52535,0.483652,1.04586,0.910488,1.20848
BBA_02892,0,0,0,0,0,3.20039,0,0,0,3.20682,0,0
BBA_02893,0,0,0,0,0,0,0,0,0,0.133496,0,0
BBA_02894,33.4497,28.1014,29.9702,28.6301,31.4197,35.2097,28.2154,26.6982,27.077,35.9822,41.8946,42.5435
BBA_02895,20.4353,19.1601,19.7772,22.884,24.7444,20.1713,25.0436,24.0505,20.9216,23.7513,22.7584,21.4352
BBA_02896,1.84731,3.29287,0.339741,1.63948,4.64791,1.85409,1.40649,3.61606,1.35672,1.82826,2.62505,1.82015
BBA_02897,9.92399,10.249,10.9903,9.24704,16.8695,9.65709,13.4374,10.2801,11.9335,14.3488,14.1491,17.7651
BBA_02898,128.122,134.312,124.152,162.196,131.313,158.359,120.281,120.101,119.116,110.328,108.654,108.671
BBA_02899,23.5805,18.4477,22.4115,23.3361,33.7008,19.2752,26.1245,18.4267,21.3919,22.1662,23.2338,21.9782
BBA_02900,0,1.57584,2.00966,0.679737,0.865402,1.83558,1.95958,1.89292,1.13787,0.927423,0.952772,2.16528
BBA_02901,74.1414,60.4158,58.3798,65.3735,49.9901,74.9318,59.4167,52.4582,61.3218,54.7481,60.0724,54.9166
BBA_02902,36.5667,28.9286,24.9911,38.3758,33.4734,29.1501,25.559,26.1904,27.7599,24.7835,23.6841,24.3486
BBA_02903,154.245,176.263,154.03,153.729,158.854,133.555,159.404,148.183,160.781,137.721,133.17,134.89
BBA_02904,97.9612,120.18,105.859,134.993,86.2104,99.0159,91.2509,90.9813,121.805,65.119,60.2046,52.586
BBA_02905,750.097,633.746,684.095,713.943,898.979,724.485,489.207,672.816,703.704,575.889,616.179,738.851
BBA_02906,11.9829,15.9695,11.9649,12.1768,8.36279,9.52065,8.65862,10.083,15.326,9.22654,6.34494,5.78986
BBA_02907,66.6036,69.5539,61.0981,81.1795,51.1406,63.1079,61.9148,68.1781,71.8118,65.3819,48.7493,50.6311
BBA_02908,45.2498,48.8288,40.4539,44.3008,41.7724,40.332,37.8101,30.9664,43.1201,36.8727,33.008,39.3609
BBA_02909,1.12603,1.78642,2.50804,1.57751,0.908605,1.66497,1.29263,1.23723,1.77173,0.753849,0.388935,1.48193
BBA_02910,34.7254,33.7739,38.9963,35.2033,41.8872,49.7465,40.4598,39.3513,35.916,40.0196,43.6436,45.9456
BBA_02911,9.84791,12.4815,13.6945,20.6559,28.3149,10.5137,23.8475,16.1618,11.7577,14.0001,13.3068,14.3131
BBA_02912,398.543,360.245,298.109,383.989,336.979,331.326,302.291,297.057,374.905,352.144,321.154,395.589
BBA_02913,19.5475,19.9435,21.2193,47.0594,32.2656,57.5364,32.074,29.4708,16.0421,16.2193,16.5432,11.0315
BBA_02914,388.485,411.457,483.608,526.083,572.093,382.466,507.804,469.801,393.129,375.321,396.976,428.628
BBA_02915,16.213,13.8338,14.9575,15.0938,24.1804,16.5612,18.3922,16.0238,17.7876,18.7104,16.3482,18.1091
BBA_02916,37.9381,32.5451,28.8273,34.0647,46.7218,24.5494,35.1595,32.6671,31.3107,52.3231,36.0438,46.3882
BBA_02917,0,0.599705,0.374748,1.1068,1.60109,0.608197,0.512778,0.74288,0.988464,0,0,0.206102
BBA_02918,10.4179,9.23746,8.51736,7.78723,14.3937,8.17642,12.075,11.0134,10.5719,10.0945,7.63226,12.0317
BBA_02919,25.0433,24.9261,25.1802,22.5922,31.6625,23.9996,30.0212,27.5102,28.9267,32.5632,33.095,38.6462
BBA_02920,61.0605,45.3556,41.6108,30.6686,27.6368,42.8129,33.8964,30.3304,30.5133,34.6289,32.6886,22.8981
BBA_02921,46.1688,38.7489,40.7184,31.7655,42.1041,29.2063,45.3511,41.8399,45.9094,55.2781,46.5416,60.0486
BBA_02922,155.851,141.061,139.751,139.324,241.068,201.359,182.535,170.856,130.361,191.893,196.498,225.557
BBA_02923,62.2797,56.3156,58.2767,52.6965,65.6083,55.6158,57.6247,59.2711,54.2735,63.0818,74.1372,70.852
BBA_02924,32.1616,29.8869,18.6134,32.8344,17.2933,20.3701,19.4588,20.2069,17.7893,19.8148,15.0746,15.0682
BBA_02925,196.675,186.445,198.764,173.797,205.442,203.473,192.975,194.076,195.244,211.295,221.544,223.27
BBA_02926,49.6382,77.2909,67.9622,62.6992,52.3913,74.7637,64.0773,52.7679,47.6459,52.9701,56.7391,58.0497
BBA_02927,38.7977,38.3933,40.1378,33.4032,43.1637,32.7354,32.8463,35.8378,35.2986,40.1424,45.24,49.0732
BBA_02928,0,0,0,0,0,0,0,0,0,0,0.866973,0
BBA_02929,0,0.421615,0,0.462054,0.813645,0,0,0,0,0,0,0
BBA_02930,2.50007,2.6394,1.42756,3.14071,4.57992,2.25963,1.00002,1.24184,2.58577,1.02343,1.75806,1.79813
BBA_02931,30.6853,23.5521,19.4531,35.5038,32.9521,19.8426,21.9397,14.9707,16.4295,17.5368,18.7829,17.4616
BBA_02932,4.68641,5.92662,5.02274,4.02895,5.90301,5.52344,5.51469,3.38702,6.58311,5.23328,4.70283,7.07679
BBA_02933,0.2868,0.457393,0.321099,1.27513,0.820067,0.357819,0,0.286299,0.704978,0.356507,0.371384,0.235631
BBA_02934,68.4939,74.4242,66.2784,68.2025,86.5764,74.9295,65.3454,69.3581,77.8043,78.0056,92.8352,101.519
BBA_02935,13.6671,12.4996,16.7881,12.553,20.2728,18.2361,18.7407,20.4401,17.3623,24.5377,26.5443,29.2249
BBA_02936,10.6037,9.15426,8.95725,7.2192,10.2021,9.11486,9.44022,8.672,8.21821,8.40478,9.81121,8.8802
BBA_02937,52.4824,48.7041,47.0663,48.5672,57.1317,51.4562,48.5669,46.9714,44.7945,41.6027,44.2897,46.3716
BBA_02938,25.0487,35.4613,32.6787,37.6319,38.5457,39.3258,36.7065,26.0675,33.6931,36.7655,37.1831,38.8955
BBA_02939,135.795,157.694,156.334,165.836,153.246,158.424,152.494,133.94,148.047,124.651,128.492,115.71
BBA_02940,508.797,473.588,415.928,534.045,456.644,610.368,523.486,516.98,461.033,335.283,288.344,260.132
BBA_02941,1.45867,2.35901,2.27641,2.53075,3.90814,5.17884,2.6489,2.64903,3.00809,1.45551,1.28147,1.0979
BBA_02942,0.656659,0.698077,0.482189,0.761838,1.73809,0,0.892784,1.0744,0.637344,0.706514,0.184627,0.35202
BBA_02943,6.3725,7.43739,6.31847,7.84387,12.519,11.5904,8.61081,10.1706,8.10629,11.3781,15.8414,16.2479
BBA_02944,0,0,0,0,0,0,0,0,0,0,0,0
BBA_02945,1.85792,2.89318,1.47553,2.35861,2.37561,3.20524,2.96563,3.2929,4.14083,2.47661,2.92974,3.52931
BBA_02946,17.5887,19.2806,22.0915,17.4821,22.6694,22.0593,23.8917,20.9868,19.3981,26.0576,30.3704,30.2685
BBA_02947,1.09646,3.50429,3.89295,4.31932,3.8411,2.25776,4.63097,1.95181,4.16244,2.79837,5.5632,4.17497
BBA_02948,27.1303,28.6896,38.1712,27.4734,38.1299,30.354,35.7059,34.0796,38.5616,44.6845,46.6405,57.6127
BBA_02949,74.6517,82.3285,90.0263,56.5587,107.985,89.7211,80.0997,77.3076,100.052,102.843,115.752,118.821
BBA_02950,13.2807,13.1523,16.2118,7.55141,16.161,17.2113,14.9506,14.6406,16.7112,14.5381,18.3913,17.6914
BBA_02951,11.4999,10.335,14.3644,7.08012,20.8315,12.4942,16.6529,10.0125,6.2739,8.71519,14.952,14.6368
BBA_02952,3.58584,3.1582,2.30442,3.53169,3.17825,1.26431,1.83666,1.97001,0.874044,1.26803,1.87941,2.53591
BBA_02953,4.51514,5.28719,7.14703,6.38433,9.13575,7.96605,6.45199,7.34708,5.82723,6.74915,7.48066,10.4788
BBA_02954,50.4331,59.4625,58.2874,51.1236,45.1506,65.918,46.9925,50.96,62.5262,57.9497,62.0239,64.9231
BBA_02955,27.8518,33.4343,40.665,34.6683,42.9029,40.8308,42.698,47.4372,43.5495,54.7277,54.276,54.2498
BBA_02956,103.664,128.203,169.04,122.349,164.772,174.735,200.937,186.77,171.859,195.958,180.612,183.515
BBA_02957,70.6432,73.1131,67.0354,85.1864,87.2591,77.7457,58.7805,65.8827,68.6527,67.4741,68.2567,73.0857
BBA_02958,95.5657,109.474,98.7448,108.64,95.9613,92.655,92.1932,96.3466,90.5637,82.067,75.2502,76.2811
BBA_02959,6558.82,5761.53,5908.36,4496.12,3763.49,5628.04,4528.97,4944.94,5372.58,5050.42,5029.36,5090.05
BBA_02960,185.754,163.919,166.906,157.638,184.094,178.986,159.169,159.23,209.941,168.472,152.062,163.756
BBA_02961,46.2932,94.14,86.284,110.152,82.3672,71.9375,67.8074,50.4072,92.3221,48.2812,31.3912,22.2706
BBA_02962,5.5019,6.43779,10.2343,8.86721,5.79051,3.76929,5.41556,4.61524,7.96864,3.80782,4.95329,4.28393
BBA_02963,26.2797,27.3087,34.1565,20.465,32.957,30.641,33.0107,29.7715,24.0708,32.9336,38.5469,29.4126
BBA_02964,36.6684,18.1921,22.1554,19.311,19.7856,31.457,30.8289,15.5833,32.5988,37.9749,40.4254,37.717
BBA_02965,7.27921,6.74627,6.13915,9.01334,12.389,7.44335,9.90522,7.73378,7.44898,10.4024,8.82015,10.064
BBA_02966,9.30454,7.33104,7.20264,11.1355,10.0788,5.26053,9.16014,8.19481,5.72701,7.30384,7.7426,9.25622
BBA_02967,205.387,230.536,254.355,213.717,326.29,108.152,438.247,297.696,203.245,260.168,286.625,309.261
BBA_02968,89.1946,104.27,113.762,101.858,84.2822,111.494,131.338,124.022,121.074,112.097,88.8734,94.9636
BBA_02969,0,0,0,0.140206,0,0,0,0,0,0,0,0
BBA_02970,3.71081,7.2065,2.03304,2.25453,9.29696,4.11156,0,1.70751,2.56193,0,0.750392,1.43618
BBA_02971,54.632,55.4631,47.8157,53.6852,46.1595,51.1339,48.3133,53.607,48.2562,38.3844,35.9637,39.6268
BBA_02972,63.6282,74.9738,73.0701,75.7483,84.0751,113.069,80.3297,85.7753,73.8367,52.7477,41.7359,46.325
BBA_02973,43.1809,40.3535,33.1866,44.7117,36.758,48.6665,40.7733,32.5442,28.608,33.075,32.1209,26.8722
BBA_02974,132.956,129.057,127.66,155.17,134.623,145.181,123.465,140.131,135.406,134.919,124.85,142.151
BBA_02975,15.2933,17.3179,13.9322,14.9459,16.7286,16.3373,17.0163,15.7582,20.0894,11.4393,13.0496,12.427
BBA_02976,0.703643,0.834168,0.519533,0.618394,0,0,0.373983,0,0,0,0,0
BBA_02977,11.1953,13.0294,15.9544,7.5606,12.8511,13.2231,12.3114,12.494,12.8903,13.7293,16.1535,11.7507
BBA_02978,38.9361,33.1623,37.0927,37.2703,24.7506,33.8432,31.4908,29.4159,29.0909,32.3748,29.4772,28.2608
BBA_02979,47.0516,53.1445,41.3055,44.9466,46.521,53.1032,45.084,40.033,38.4903,45.473,47.3288,47.3003
BBA_02980,229.386,212.71,188.26,253.802,218.694,215.416,205.465,206.614,211.465,182.789,172.453,168.613
BBA_02981,52.8455,46.7153,47.6322,57.9782,56.1847,44.9648,48.7291,42.3344,46.4414,43.7754,40.0017,50.6319
BBA_02982,2.39693,4.32777,3.00743,1.07384,3.33574,2.17952,1.71284,1.61651,3.63017,1.36948,2.13172,1.86091
BBA_02983,25.9358,30.0658,33.2799,25.6594,25.7475,31.7482,29.2232,27.2646,25.6441,32.0851,33.6639,30.8429
BBA_02984,46.3119,38.7509,39.0449,33.7512,29.8538,41.1278,35.0564,32.1824,30.2049,37.9483,39.9654,37.8697
BBA_02985,34.8776,37.9097,25.8331,33.6635,30.0861,34.1936,29.8454,28.9274,28.538,28.5146,32.3911,30.5863
BBA_02986,8.06907,9.84762,9.44618,5.24659,9.4873,9.66096,9.69032,8.73266,6.88831,11.326,13.5687,15.4609
BBA_02987,9.35557,9.85272,7.00929,9.9936,9.38478,9.37169,12.5119,10.2903,8.59313,12.1147,12.7649,11.8641
BBA_02988,9.03927,9.13942,10.3838,11.3,9.01692,9.29329,9.88872,9.01014,8.48712,9.24797,8.94225,9.36059
BBA_02989,680.987,566.859,488.266,655.402,467.578,519.509,493.744,522.258,622.942,509.27,397.186,415.535
BBA_02990,24.8197,27.5639,26.6543,29.5109,32.5665,26.32,27.9212,27.1892,26.1092,25.93,27.4105,27.9758
BBA_02991,37.0064,46.2081,44.3507,43.101,41.2448,35.9992,43.3918,47.4225,35.9981,47.0201,59.8902,52.3804
BBA_02992,2.35792,1.95106,3.19934,2.94194,4.35807,4.22817,5.12701,3.10237,3.28158,4.29927,4.94868,4.18734
BBA_02993,35.7039,35.6411,30.6483,37.575,34.333,35.8165,38.9774,35.743,30.3149,36.0059,29.646,30.7445
BBA_02994,36.1165,36.6074,40.4105,32.2404,47.5713,43.436,43.7528,44.6221,39.5425,46.7278,47.3391,44.0641
BBA_02995,143.058,143.41,135.73,162.762,158.032,137.007,130.155,139.174,157.318,148.045,135.503,157.194
BBA_02996,1.0936,0,0,0.896202,0.745666,0.799426,0,0,1.02062,0,0,0
BBA_02997,13.8546,7.19257,7.42575,9.11984,13.7012,13.6691,7.39009,9.46112,7.08921,9.08922,9.89681,9.03359
BBA_02998,109.285,109.47,93.4851,104.911,78.9638,101.12,105.757,99.7383,116.362,102.058,91.8013,80.0775
BBA_02999,0,0,0,0,0,0,0,0,0,0,0,0
BBA_03000,1.0174,2.76021,0,0.869916,3.48264,2.79093,0,0.485104,1.43739,0.794751,0,0
BBA_03001,63.992,45.7925,40.5398,35.9989,38.6244,37.1414,33.4272,41.8409,35.0042,33.4523,34.4549,36.3039
BBA_03002,4.05678,3.35982,2.22765,4.61602,3.6812,3.51798,3.37149,3.55695,2.133,3.54619,4.24831,4.20318
BBA_03003,0.316987,0.251652,0.696107,1.67079,1.97039,1.53335,1.28086,1.22583,1.22503,1.25224,0,0.755762
BBA_03004,0.711674,1.67464,0.79722,2.19216,1.47652,2.0676,1.86341,1.78437,2.09731,1.21076,0.954074,1.49996
BBA_03005,0,0,0,0.758941,0,0,0,0,0,0,0,0
BBA_03006,6.50874,6.03162,5.22023,7.15361,10.8277,4.44747,2.2183,3.77439,5.89745,2.6772,5.09423,3.51581
BBA_03007,0,0,0.254183,0,0.558687,0,0,0,0.351306,0,0,0
BBA_03008,45.0792,49.0053,35.2793,61.8337,22.9329,29.1802,19.2218,21.6887,30.3761,13.1072,14.1852,4.27003
BBA_03009,92.0468,79.3723,75.0875,70.6397,61.8791,80.6324,65.8259,87.858,76.2625,89.2313,86.4047,81.0148
BBA_03010,22.8012,25.0265,30.3941,23.9688,36.7773,23.4017,19.831,18.318,15.9323,23.2254,25.6162,25.9388
BBA_03011,41.6088,38.9282,41.1239,38.4855,40.1012,34.3769,37.7215,33.3543,37.7938,42.1757,43.2362,46.9019
BBA_03012,8.10623,7.15678,6.57776,5.27585,11.0232,7.24131,9.79127,7.00793,7.61195,6.98138,6.85369,4.27371
BBA_03013,2.35124,3.7418,4.12607,2.95702,3.96035,3.30489,2.69912,2.70901,3.10837,3.06357,2.74533,4.33783
BBA_03014,50.9428,79.7028,66.0873,35.7683,54.501,44.4015,66.4271,70.3607,51.333,68.6577,78.6263,75.7627
BBA_03015,247108,266083,274490,284304,276929,192996,248363,259796,281885,243314,216924,243560
BBA_03016,32.3632,36.0063,32.7654,39.5627,33.6242,33.3984,39.0521,31.1627,28.2937,32.4393,33.8916,32.8173
BBA_03017,19.8042,23.6224,27.684,26.0445,27.4133,30.9025,26.7588,18.8087,25.6045,25.1453,28.6146,30.6835
BBA_03018,13.5865,16.9687,17.6004,11.3544,16.3208,13.306,16.8953,15.9326,16.1636,19.1478,19.3017,22.9471
BBA_03019,3.87817,7.43165,4.52634,3.30395,6.65724,5.49919,2.87486,3.80728,9.24033,2.31837,3.38602,2.29356
BBA_03020,561.366,494.833,452.68,575.279,479.807,536.088,465.046,459.692,463.092,404.202,397.042,449.354
BBA_03021,14.9393,19.2691,22.9281,22.5056,28.5716,28.246,28.6089,25.0194,24.4072,24.1668,23.7168,21.0648
BBA_03022,4.75517,5.1802,6.20867,3.59883,6.49644,5.24635,7.0533,6.20365,7.30303,8.41654,9.14719,8.97054
BBA_03023,9128.52,5837.43,5558.94,4143.32,4608.72,4824.88,5205.57,6709.81,8887.3,8829.13,8588.57,8924.62
BBA_03024,68.9911,65.8409,62.2344,51.517,69.5085,42.5932,45.9956,58.6783,47.2413,72.8759,81.7416,85.9964
BBA_03025,13.4905,15.833,16.932,9.92099,14.0223,13.0314,11.7305,15.1571,12.8736,22.3559,27.51,28.755
BBA_03026,11.6749,9.07959,11.0571,8.62857,11.5957,8.19702,10.083,8.79195,8.79044,11.791,12.8342,14.5015
BBA_03027,16.4952,14.626,17.2946,15.1828,21.3278,14.4856,15.6875,19.6425,11.3685,12.8414,21.399,17.8195
BBA_03028,55.6483,46.1108,51.2027,48.1312,65.8062,46.1714,49.219,39.6437,47.9988,53.9913,50.6098,56.3246
BBA_03029,2.97752,4.85978,3.59125,3.9211,4.42027,4.60788,6.02307,3.93045,4.18618,6.05175,4.84081,4.06232
BBA_03030,41.7201,44.7205,39.0585,41.2652,39.6941,51.3593,46.9424,43.3093,47.1146,50.1387,52.4663,54.2249
BBA_03031,3.48973,3.03662,5.52679,3.89353,5.45378,5.00021,4.80165,4.45445,4.62733,6.99834,9.08425,8.02262
BBA_03032,0,0,0.340729,0,0,0,0,0,0,0,0,0.180378
BBA_03033,23.8793,41.0868,52.7845,43.4811,41.2198,49.7274,47.2541,40.3167,35.9756,36.5021,36.4542,24.5392
BBA_03034,0,0.542221,0.51118,0,1.53128,1.06517,1.35462,0,0,0,0,0.553504
BBA_03035,63.328,63.5755,62.1223,82.8021,68.4392,53.4325,75.8805,71.5248,67.6121,59.2601,59.8981,66.536
BBA_03036,47.1593,41.9888,26.8796,60.5691,34.2708,36.9808,33.7951,30.3107,32.1126,23.5194,22.416,21.7816
BBA_03037,105.109,97.6806,89.6351,111.309,97.6196,106.831,96.6305,111.094,119.026,104.678,100.544,104.529
BBA_03038,1.67146,2.45915,1.57213,2.31999,0.918904,1.52812,1.20001,2.77296,1.62431,2.2689,1.95926,1.68988
BBA_03039,0,0,0.096108,0,0,0.107053,0,0,0,0,0,0
BBA_03040,258.872,186.145,205.7,112.588,100.565,112.539,132.91,126.114,170.12,134.264,143.291,193.092
BBA_03041,445.935,478.869,488.499,556.511,350.566,553.937,501.356,501.799,417.847,441.567,452.426,387.425
BBA_03042,17.3563,19.2182,27.9448,18.2283,24.9271,26.2387,27.6559,25.3822,17.4704,25.2111,31.3991,23.6384
BBA_03043,17.0736,25.3025,27.2821,19.9013,38.2369,19.5059,28.5005,30.1172,33.8744,44.1388,44.3011,52.1778
BBA_03044,3.77768,4.93088,5.71001,7.61768,6.83567,7.41215,7.52719,5.82012,4.78983,3.93329,3.5128,2.4218
BBA_03045,101.347,112.74,96.061,281.735,150.613,186.768,148.637,118.326,116.651,66.7903,54.4731,54.7207
BBA_03046,12.237,3.79802,1.72903,8.51575,5.36811,3.78427,7.17193,0,9.28133,1.84263,0,1.87023
