ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
XA68_10012	cosine	12.0	4.0	0.0	7.693305	3.631807126678352	8.0	24.0	16.6042	2.35667	14.24753	7.04561945457	1.59207922098	0.39643389566284803	0.03639255752172218	0.1819627876086109
XA68_10013	cosine	12.0	8.0	12.0	21.456058333333335	2.440618859858545	24.0	48.0	26.0766	17.4854	8.5912	1.49133562858	1.0971519081	0.152171249563855	0.24550766712327832	1.2275383356163916
XA68_10014	cosine	12.0	0.0	8.0	0.030524916666666665	0.07298366213459276	40.0	4.0	0.246447	0.0	0.246447	-10000	0	0.29974532466509035	0.08745674438334672	0.4372837219167336
XA68_10015	cosine	12.0	4.0	8.0	5.761554333333334	5.751012479428229	48.0	44.0	17.5382	0.622284	16.915916	28.1835946288	6.74696462334	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_10016	cosine	12.0	4.0	8.0	0.5738426666666667	0.40656414171061483	36.0	20.0	1.171	0.0	1.171	-10000	3.03354777488	0.15877683720748897	0.23619669172601504	1.1809834586300751
XA68_10017	cosine	12.0	8.0	0.0	0.026005441666666667	0.03362128088851014	28.0	4.0	0.095144	0.0	0.095144	-10000	NA	0.45048308567823075	0.020735447026905857	0.10367723513452928
XA68_10018	cosine	12.0	4.0	8.0	0.07868075000000001	0.08255546976711577	16.0	28.0	0.264206	0.0	0.264206	-10000	NA	0.2432563862836638	0.13546424808815816	0.6773212404407908
XA68_10019	cosine	12.0	8.0	4.0	0.4448125	0.5046405716759371	20.0	4.0	1.50794	0.0	1.50794	-10000	NA	0.28924061042487503	0.09526011288687475	0.47630056443437374
XA68_10020	cosine	12.0	4.0	0.0	74.41576833333333	46.106179906700476	4.0	24.0	163.925	1.11932	162.80568	146.450523532	2.21239113746	0.43090640832918264	0.025576674512344563	0.12788337256172283
XA68_10021	cosine	12.0	4.0	8.0	34.78608083333334	22.082214703632896	28.0	44.0	84.1437	8.89064	75.25306	9.46430178255	2.63379587042	0.5343239463281865	0.007797958989405334	0.038989794947026674
XA68_10022	cosine	12.0	12.0	4.0	21.32668333333333	4.5555204965758	20.0	24.0	28.1549	10.9768	17.1781	2.56494606807	1.336814849	0.152171249563855	0.24550766712327832	1.2275383356163916
XA68_10023	cosine	12.0	4.0	8.0	45.49205	17.688878096631793	28.0	8.0	78.768	22.6247	56.1433	3.48150472713	1.92375451129	0.18959881966484035	0.19542302050708665	0.9771151025354332
XA68_10024	cosine	12.0	12.0	8.0	145.41765	44.48447444611997	48.0	8.0	228.633	56.1368	172.4962	4.07278291602	1.45026857964	0.38888208221874054	0.03920408275739032	0.1960204137869516
XA68_10025	cosine	12.0	4.0	0.0	58.32383333333333	20.287005926837885	16.0	24.0	89.9338	17.2089	72.7249	5.2260051485	1.52037696847	0.49985143366185186	0.011841856219536968	0.05920928109768484
XA68_10026	cosine	12.0	4.0	0.0	47.03788333333333	22.707240927100518	28.0	24.0	73.216	11.38	61.836	6.43374340949	2.1557437408	0.3619613829965134	0.05069410813155855	0.25347054065779273
XA68_10027	cosine	12.0	8.0	12.0	147.23879166666666	44.84726640614896	32.0	48.0	230.879	95.3894	135.4896	2.42038423556	1.74872065858	0.3550662489823283	0.054032165056400634	0.2701608252820032
