ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
BBA_03163	cosine	8.0	8.0	2.0	-1.666666804567285e-10	0.9574271078576347	8.0	2.0	1.730534886	-0.552568229	2.283103115	-3.13180308816	-2.92102730901	0.29814239699997186	0.08861560933280266	0.7975404839952239
BBA_03164	cosine	8.0	8.0	6.0	-1.6666662494557727e-10	0.9574271077108845	10.0	6.0	1.92086229	-1.775775452	3.696637742	-1.08170336955	-1.76289785203	0.36851386559504445	0.04767616394306396	0.42908547548757564
BBA_03165	cosine	8.0	8.0	2.0	2.7755575615628914e-17	0.9574271078855494	20.0	4.0	1.693987183	-2.22602618	3.920013363	-0.76099158142	-1.30599766552	0.23450882356048283	0.14426833538783368	1.2984150184905032
BBA_03166	cosine	8.0	8.0	6.0	1.6666661569371874e-10	0.9574271077533062	8.0	22.0	1.705371307	-1.324026925	3.029398232	-1.28801860053	-1.70469223007	0.26801008406912324	0.11257316160194203	1.0131584544174783
BBA_03167	cosine	8.0	6.0	2.0	1.6666664344929435e-10	0.9574271076968314	22.0	2.0	1.065374259	-1.67561129	2.740985549	-0.635812294509	-1.81002140855	0.5263613559678152	0.008604775407453868	0.07744297866708481
BBA_03168	cosine	8.0	2.0	4.0	-5.551115123125783e-17	0.957427107750758	10.0	8.0	1.64071885	-1.524068167	3.164787017	-1.0765390194	-1.69905933401	0.19738550848793068	0.18584158306669563	1.6725742476002607
BBA_03169	cosine	8.0	2.0	4.0	8.333337723579841e-11	0.9574271077223949	10.0	4.0	1.511162113	-1.708161876	3.219323989	-0.884671490584	-1.10447411047	0.2631806779839076	0.11680717101068677	1.051264539096181
BBA_03170	cosine	8.0	4.0	2.0	8.333334022836425e-11	0.9574271077002459	4.0	16.0	1.844721867	-1.724573479	3.569295346	-1.06966846554	-1.38432729792	0.657951694959769	0.0014518639985398399	0.01306677598685856
BBA_03171	cosine	8.0	4.0	6.0	-2.312964634635743e-17	0.9574271077644023	8.0	20.0	1.681732585	-1.434030095	3.11576268	-1.1727317236	-1.26557931296	0.13400504203456162	0.27209855448987996	2.4488869904089197
BBA_03172	cosine	8.0	8.0	6.0	8.333326621349595e-11	0.9574271078254134	24.0	6.0	2.424111032	-1.166057166	3.590168198	-2.07889553161	-0.687953029182	0.23450882356048283	0.14426833538783368	1.2984150184905032
